@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,21-32,36-37,39-50,53-54,57-61,65-66,68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2064,0,999,894,0.527734,1,0.673849,1,0.326151,0.805149,0.774071,1.291871,0.000001
2064,0,928,965,0.490227,1,0.68984,1,0.31016,0.816456,0.756128,1.322527,0.000001
2064,0,926,967,0.489171,1,0.690301,1,0.309699,0.816779,0.755623,1.323411,0.000001
2064,0,925,968,0.488642,1,0.690532,1,0.309468,0.81694,0.75537,1.323854,0.000001
2064,0,923,970,0.487586,1,0.690994,1,0.309006,0.817264,0.754865,1.324741,0.000001
2064,0,921,972,0.486529,1,0.691457,1,0.308543,0.817588,0.754359,1.325628,0.000001
2064,0,920,973,0.486001,1,0.691689,1,0.308311,0.81775,0.754107,1.326072,0.000001
2064,0,917,976,0.484416,1,0.692385,1,0.307615,0.818236,0.753348,1.327407,0.000001
2064,0,916,977,0.483888,1,0.692617,1,0.307383,0.818398,0.753096,1.327852,0.000001
2064,0,813,1080,0.429477,1,0.717414,1,0.282586,0.835458,0.727066,1.375391,0.000001
2064,0,812,1081,0.428949,1,0.717663,1,0.282337,0.835628,0.726813,1.375869,0.000001
2064,0,811,1082,0.42842,1,0.717913,1,0.282087,0.835797,0.726561,1.376348,0.000002
2064,0,810,1083,0.427892,1,0.718163,1,0.281837,0.835966,0.726308,1.376827,0.000002
2064,0,809,1084,0.427364,1,0.718413,1,0.281587,0.836135,0.726055,1.377306,0.000002
2064,0,807,1086,0.426307,1,0.718913,1,0.281087,0.836474,0.72555,1.378265,0.000002
2064,0,806,1087,0.425779,1,0.719164,1,0.280836,0.836644,0.725297,1.378746,0.000002
2064,0,780,1113,0.412044,1,0.725738,1,0.274262,0.841076,0.718726,1.39135,0.000002
2064,0,777,1116,0.41046,1,0.726505,1,0.273495,0.84159,0.717968,1.392819,0.000002
2064,0,772,1121,0.407818,1,0.727786,1,0.272214,0.842449,0.716705,1.395275,0.000002
2064,0,769,1124,0.406233,1,0.728556,1,0.271444,0.842965,0.715946,1.396753,0.000002
2064,0,749,1144,0.395668,1,0.733736,1,0.266264,0.846422,0.710892,1.406683,0.000002
2064,0,748,1145,0.39514,1,0.733997,1,0.266003,0.846596,0.710639,1.407183,0.000002
2064,0,747,1146,0.394612,1,0.734258,1,0.265742,0.846769,0.710387,1.407684,0.000002
2064,0,722,1171,0.381405,1,0.740847,1,0.259153,0.851134,0.704069,1.420316,0.000003
2064,0,699,1194,0.369255,1,0.747014,1,0.252986,0.85519,0.698256,1.432139,0.000003
2064,0,678,1215,0.358162,1,0.752735,1,0.247265,0.858926,0.692949,1.443107,0.000003
2064,0,659,1234,0.348125,1,0.757988,1,0.242012,0.862335,0.688148,1.453177,0.000003
2064,0,657,1236,0.347068,1,0.758545,1,0.241455,0.862696,0.687642,1.454245,0.000003
2064,0,654,1239,0.345483,1,0.759382,1,0.240618,0.863237,0.686884,1.45585,0.000003
2064,0,649,1244,0.342842,1,0.760781,1,0.239219,0.864141,0.68562,1.458533,0.000003
2064,0,634,1259,0.334918,1,0.765011,1,0.234989,0.866863,0.68183,1.466642,0.000003
2064,0,633,1260,0.33439,1,0.765295,1,0.234705,0.867045,0.681577,1.467186,0.000004
2064,0,621,1272,0.328051,1,0.768715,1,0.231285,0.869236,0.678544,1.473743,0.000004
2064,0,612,1281,0.323296,1,0.7713,1,0.2287,0.870886,0.67627,1.4787,0.000004
2064,0,589,1304,0.311146,1,0.777987,1,0.222013,0.875132,0.670457,1.491519,0.000004
2064,0,560,1333,0.295827,1,0.786585,1,0.213415,0.880546,0.663129,1.508003,0.000004
2064,0,541,1352,0.28579,1,0.792322,1,0.207678,0.884129,0.658327,1.519002,0.000004
2064,0,539,1354,0.284733,1,0.792931,1,0.207069,0.884508,0.657822,1.520169,0.000004
2064,0,526,1367,0.277866,1,0.796911,1,0.203089,0.886979,0.654536,1.527799,0.000005
2064,0,515,1378,0.272055,1,0.80031,1,0.19969,0.88908,0.651756,1.534316,0.000005
2064,0,470,1423,0.248283,1,0.814522,1,0.185478,0.897782,0.640384,1.561563,0.000005
2064,0,456,1437,0.240887,1,0.819048,1,0.180952,0.900524,0.636846,1.570238,0.000005
2064,0,436,1457,0.230322,1,0.8256,1,0.1744,0.90447,0.631792,1.5828,0.000006
2064,0,435,1458,0.229794,1,0.82593,1,0.17407,0.904668,0.631539,1.583433,0.000006
2064,0,400,1493,0.211305,1,0.837662,1,0.162338,0.911661,0.622694,1.605925,0.000007
2064,0,389,1504,0.205494,1,0.841419,1,0.158581,0.913881,0.619914,1.613127,0.000007
2064,0,387,1506,0.204437,1,0.842105,1,0.157895,0.914286,0.619409,1.614443,0.000007
2064,0,372,1521,0.196513,1,0.847291,1,0.152709,0.917333,0.615618,1.624384,0.000008
2064,0,352,1541,0.185948,1,0.854305,1,0.145695,0.921429,0.610564,1.637831,0.000008
2064,0,333,1560,0.175911,1,0.861076,1,0.138924,0.925353,0.605762,1.650814,0.000009
2064,0,329,1564,0.173798,1,0.862516,1,0.137484,0.926184,0.604751,1.653573,0.00001
2064,0,327,1566,0.172742,1,0.863237,1,0.136763,0.926599,0.604246,1.654956,0.00001
2064,0,310,1583,0.163761,1,0.869419,1,0.130581,0.930149,0.599949,1.666807,0.000011
2064,0,293,1600,0.154781,1,0.875689,1,0.124311,0.933725,0.595653,1.678829,0.000012
2064,0,282,1611,0.14897,1,0.879795,1,0.120205,0.936054,0.592873,1.686701,0.000014
2064,0,277,1616,0.146329,1,0.881674,1,0.118326,0.937117,0.59161,1.690303,0.000016
2064,0,265,1628,0.139989,1,0.886217,1,0.113783,0.939677,0.588577,1.699012,0.000018
2064,0,255,1638,0.134707,1,0.890039,1,0.109961,0.941821,0.58605,1.706339,0.000021
2064,0,222,1671,0.117274,1,0.902887,1,0.097113,0.948966,0.57771,1.730971,0.000025
2064,0,196,1697,0.103539,1,0.913274,1,0.086726,0.954672,0.57114,1.750885,0.000031
2064,0,164,1729,0.086635,1,0.926391,1,0.073609,0.961789,0.563053,1.776032,0.076924
2064,0,163,1730,0.086107,1,0.926807,1,0.073193,0.962014,0.5628,1.77683,0.078262
2059,5,107,1786,0.056524,0.997578,0.9506,0.997578,0.0494,0.973522,0.547384,1.822444,0.125012
2058,6,106,1787,0.055996,0.997093,0.951017,0.997093,0.048983,0.97351,0.546879,1.823243,0.250016
2056,8,101,1792,0.053354,0.996124,0.953176,0.996124,0.046824,0.974177,0.54511,1.827382,0.258066
2054,10,91,1802,0.048072,0.995155,0.957576,0.995155,0.042424,0.976004,0.542077,1.835817,0.270001
2046,18,66,1827,0.034865,0.991279,0.96875,0.991279,0.03125,0.979885,0.533738,1.85724,0.27193
2045,19,65,1828,0.034337,0.990795,0.969194,0.990795,0.030806,0.979875,0.533232,1.858092,0.281252
2045,19,64,1829,0.033809,0.990795,0.969654,0.990795,0.030346,0.98011,0.53298,1.858973,0.284116
2044,20,64,1829,0.033809,0.99031,0.969639,0.99031,0.030361,0.979866,0.532727,1.858945,0.31579
2031,33,29,1864,0.01532,0.984012,0.985922,0.984012,0.014078,0.984966,0.520596,1.890162,0.33334
2031,33,28,1865,0.014791,0.984012,0.986401,0.984012,0.013599,0.985205,0.520344,1.89108,0.375004
2031,33,27,1866,0.014263,0.984012,0.98688,0.984012,0.01312,0.985444,0.520091,1.891999,0.390244
2031,33,26,1867,0.013735,0.984012,0.98736,0.984012,0.01264,0.985683,0.519838,1.892919,0.43662
2017,47,6,1887,0.00317,0.977229,0.997034,0.977229,0.002966,0.987032,0.511246,1.911465,0.437501
2016,48,2,1891,0.001057,0.976744,0.999009,0.976744,0.000991,0.987751,0.509982,1.915251,0.478992
2015,49,1,1892,0.000528,0.97626,0.999504,0.97626,0.000496,0.987745,0.509477,1.9162,0.5
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.986665
2014,50,0,1893,0,0.975775,1,0.975775,0,0.987739,0.508971,1.917151,0.996212
2013,51,0,1893,0,0.975291,1,0.975291,0,0.987491,0.508719,1.917151,0.999059
2012,52,0,1893,0,0.974806,1,0.974806,0,0.987242,0.508466,1.917151,0.999969
2008,56,0,1893,0,0.972868,1,0.972868,0,0.986248,0.507455,1.917151,0.99999
1995,69,0,1893,0,0.96657,1,0.96657,0,0.983001,0.50417,1.917151,0.999992
1988,76,0,1893,0,0.963178,1,0.963178,0,0.981244,0.502401,1.917151,0.999994
1985,79,0,1893,0,0.961725,1,0.961725,0,0.980489,0.501643,1.917151,0.999994
1973,91,0,1893,0,0.955911,1,0.955911,0,0.977459,0.49861,1.917151,0.999997
1955,109,0,1893,0,0.94719,1,0.94719,0,0.972879,0.494061,1.917151,0.999998
1927,137,0,1893,0,0.933624,1,0.933624,0,0.965673,0.486985,1.917151,0.999998
1891,173,0,1893,0,0.916182,1,0.916182,0,0.956258,0.477887,1.917151,0.999998
1853,211,0,1893,0,0.897771,1,0.897771,0,0.946132,0.468284,1.917151,0.999998
1816,248,0,1893,0,0.879845,1,0.879845,0,0.936082,0.458934,1.917151,0.999999
1756,308,0,1893,0,0.850775,1,0.850775,0,0.919372,0.443771,1.917151,0.999999
1755,309,0,1893,0,0.850291,1,0.850291,0,0.919089,0.443518,1.917151,0.999999
1684,380,0,1893,0,0.815891,1,0.815891,0,0.898613,0.425575,1.917151,0.999999
1580,484,0,1893,0,0.765504,1,0.765504,0,0.867179,0.399292,1.917151,1
1100,964,0,1893,0,0.532946,1,0.532946,0,0.695322,0.277988,1.917151,1
545,1519,0,1893,0,0.26405,1,0.26405,0,0.417785,0.137731,1.917151,1
3,2061,0,1893,0,0.001453,1,0.001453,0,0.002903,0.000758,1.917151,1
2,2062,0,1893,0,0.000969,1,0.000969,0,0.001936,0.000505,1.917151,1
0,2064,0,1893,0,0,?,0,?,?,0,?,1.00001
