@relation 'Allegheny_County_Crash_Data_Nominal-weka.filters.supervised.instance.Resample-B0.0-S1-Z33.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-5,7-16,20-33,35-50,53-55,57-61,65-68'

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2032,32,27,1866,0.014263,0.984496,0.986887,0.984496,0.013113,0.98569,0.520344,1.892011,0.437873
2031,33,23,1870,0.01215,0.984012,0.988802,0.984012,0.011198,0.986401,0.51908,1.895684,0.439111
2017,47,2,1891,0.001057,0.977229,0.999009,0.977229,0.000991,0.987999,0.510235,1.915252,0.454519
2016,48,1,1892,0.000528,0.976744,0.999504,0.976744,0.000496,0.987993,0.50973,1.916201,0.545481
2016,48,0,1893,0,0.976744,1,0.976744,0,0.988235,0.509477,1.917151,0.645253
2015,49,0,1893,0,0.97626,1,0.97626,0,0.987987,0.509224,1.917151,0.999994
0,2064,0,1893,0,0,?,0,?,?,0,?,1.000004
2064,0,1893,0,1,1,0.521607,1,0.478393,0.6856,1,1,0
2064,0,1891,2,0.998943,1,0.521871,1,0.478129,0.685828,0.999495,1.000506,0
2064,0,1890,3,0.998415,1,0.522003,1,0.477997,0.685942,0.999242,1.000759,0
2064,0,1888,5,0.997359,1,0.522267,1,0.477733,0.68617,0.998736,1.001265,0
2064,0,1887,6,0.99683,1,0.522399,1,0.477601,0.686284,0.998484,1.001519,0
2064,0,1886,7,0.996302,1,0.522532,1,0.477468,0.686398,0.998231,1.001772,0
2064,0,1885,8,0.995774,1,0.522664,1,0.477336,0.686513,0.997978,1.002026,0
2064,0,1704,189,0.900158,1,0.547771,1,0.452229,0.707819,0.952237,1.050159,0
2064,0,1552,341,0.819863,1,0.570796,1,0.429204,0.726761,0.913824,1.094303,0
2064,0,1551,342,0.819334,1,0.570954,1,0.429046,0.726889,0.913571,1.094606,0
2064,0,1550,343,0.818806,1,0.571112,1,0.428888,0.727017,0.913318,1.094909,0
2064,0,1392,501,0.735341,1,0.597222,1,0.402778,0.747826,0.873389,1.144965,0
2064,0,1391,502,0.734812,1,0.597395,1,0.402605,0.747962,0.873136,1.145297,0.000001
2064,0,1267,626,0.669308,1,0.619634,1,0.380366,0.765153,0.841799,1.187932,0.000001
2064,0,1162,731,0.61384,1,0.639802,1,0.360198,0.78034,0.815264,1.226596,0.000001
2064,0,1074,819,0.567353,1,0.657744,1,0.342256,0.793541,0.793025,1.260994,0.000001
2064,0,1072,821,0.566297,1,0.658163,1,0.341837,0.793846,0.79252,1.261798,0.000001
2064,0,992,901,0.524036,1,0.675393,1,0.324607,0.80625,0.772302,1.29483,0.000001
2064,0,889,1004,0.469625,1,0.69895,1,0.30105,0.822802,0.746272,1.339993,0.000001
2064,0,887,1006,0.468568,1,0.699424,1,0.300576,0.823131,0.745767,1.340901,0.000001
2064,0,886,1007,0.46804,1,0.699661,1,0.300339,0.823295,0.745514,1.341356,0.000001
2064,0,884,1009,0.466984,1,0.700136,1,0.299864,0.823623,0.745009,1.342266,0.000001
2064,0,883,1010,0.466455,1,0.700373,1,0.299627,0.823788,0.744756,1.342721,0.000001
2064,0,881,1012,0.465399,1,0.700849,1,0.299151,0.824117,0.744251,1.343633,0.000001
2064,0,878,1015,0.463814,1,0.701564,1,0.298436,0.82461,0.743493,1.345003,0.000001
2064,0,816,1077,0.431062,1,0.716667,1,0.283333,0.834951,0.727824,1.373958,0.000001
2064,0,815,1078,0.430534,1,0.716916,1,0.283084,0.83512,0.727571,1.374436,0.000001
2064,0,814,1079,0.430005,1,0.717165,1,0.282835,0.835289,0.727319,1.374913,0.000001
2064,0,812,1081,0.428949,1,0.717663,1,0.282337,0.835628,0.726813,1.375869,0.000001
2064,0,766,1127,0.404649,1,0.729329,1,0.270671,0.843482,0.715188,1.398233,0.000001
2064,0,765,1128,0.40412,1,0.729586,1,0.270414,0.843654,0.714936,1.398727,0.000001
2064,0,764,1129,0.403592,1,0.729844,1,0.270156,0.843827,0.714683,1.399222,0.000002
2064,0,763,1130,0.403064,1,0.730103,1,0.269897,0.843999,0.71443,1.399717,0.000002
2064,0,761,1132,0.402007,1,0.730619,1,0.269381,0.844344,0.713925,1.400708,0.000002
2064,0,760,1133,0.401479,1,0.730878,1,0.269122,0.844517,0.713672,1.401204,0.000002
2064,0,755,1138,0.398838,1,0.732175,1,0.267825,0.845382,0.712408,1.403689,0.000002
2064,0,754,1139,0.39831,1,0.732434,1,0.267566,0.845555,0.712156,1.404187,0.000002
2064,0,728,1165,0.384575,1,0.739255,1,0.260745,0.850082,0.705585,1.417264,0.000002
2064,0,725,1168,0.38299,1,0.74005,1,0.25995,0.850608,0.704827,1.418788,0.000002
2064,0,704,1189,0.371896,1,0.745665,1,0.254335,0.854305,0.69952,1.429552,0.000002
2064,0,701,1192,0.370312,1,0.746474,1,0.253526,0.854835,0.698762,1.431103,0.000002
2064,0,700,1193,0.369783,1,0.746744,1,0.253256,0.855012,0.698509,1.431621,0.000002
2064,0,675,1218,0.356577,1,0.75356,1,0.24644,0.859463,0.692191,1.444688,0.000003
2064,0,658,1235,0.347596,1,0.758266,1,0.241734,0.862516,0.687895,1.453711,0.000003
2064,0,640,1253,0.338088,1,0.763314,1,0.236686,0.865772,0.683346,1.463388,0.000003
2064,0,621,1272,0.328051,1,0.768715,1,0.231285,0.869236,0.678544,1.473743,0.000003
2064,0,607,1286,0.320655,1,0.772744,1,0.227256,0.871806,0.675006,1.481468,0.000003
2064,0,604,1289,0.31907,1,0.773613,1,0.226387,0.872358,0.674248,1.483133,0.000003
2064,0,589,1304,0.311146,1,0.777987,1,0.222013,0.875132,0.670457,1.491519,0.000003
2064,0,588,1305,0.310618,1,0.778281,1,0.221719,0.875318,0.670205,1.492081,0.000004
2064,0,561,1332,0.296355,1,0.786286,1,0.213714,0.880358,0.663381,1.507429,0.000004
2064,0,559,1334,0.295298,1,0.786885,1,0.213115,0.880734,0.662876,1.508578,0.000004
2064,0,519,1374,0.274168,1,0.799071,1,0.200929,0.888315,0.652767,1.53194,0.000004
2064,0,485,1408,0.256207,1,0.809729,1,0.190271,0.894862,0.644175,1.552373,0.000004
